"","taxon","lfc_(Intercept)","lfc_treatmentTreated","se_(Intercept)","se_treatmentTreated","W_(Intercept)","W_treatmentTreated","p_(Intercept)","p_treatmentTreated","q_(Intercept)","q_treatmentTreated","diff_(Intercept)","diff_treatmentTreated","passed_ss_(Intercept)","passed_ss_treatmentTreated","diff_robust_(Intercept)","diff_robust_treatmentTreated"
"25","g__Brachybacterium",0.0362350707419649,0.197197719175057,0.228479306296984,0.314533464737287,0.15859235275717,0.62695306313357,0.877147093331706,0.544737096787179,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"26","g__Dermabacter",0.197426895879865,0.404081223912255,0.138265409640297,0.306351236606561,1.42788349156509,1.31901287028655,0.212686222635741,0.244340898144492,0.52967836671169,0.658283125589278,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"27","g__Kytococcus",-0.280582427019441,0.0308356666861621,0.0482233373390487,0.289379010453304,-5.81839504484563,0.106558062514136,0.108356382304522,0.932418049704485,0.339912486955283,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"28","g__Ornithinimicrobium",NA,NA,NA,NA,NA,NA,1,1,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"29","g__Amnibacterium",NA,NA,NA,NA,NA,NA,1,1,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"30","g__Curtobacterium",0.176860597498489,-0.154554406167562,0.36265466513937,0.503258845762271,0.48768322732184,-0.307107182454912,0.629319366481944,0.760883523050655,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"31","g__Microbacterium",-0.359678723029935,0.633175793786962,0.0482233373390487,0.209086254337815,-7.45860288559261,3.02829947282884,1,1,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"32","g__Pseudoclavibacter",0.0717833271146299,0.584453340884384,0.0482233373390487,0.23060462907912,1.48855991881971,2.53443889317529,0.376586886653116,0.239249329651919,0.779842260857864,0.658283125589278,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"33","g__Arthrobacter",-0.18636641898732,0.529036821335763,0.0482233373390487,0.209086254337815,-3.86465203926088,2.53023242972736,1,1,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"34","g__Glutamicibacter",-0.836663557236705,1.40015215308278,0.0557523360265079,0.20813392605723,-15.0067892552324,6.72716927800507,0.0423594932196135,0.0939461757527459,0.18287850507631,0.411812306559848,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"35","g__Kocuria",-0.886798217866588,1.88080660017124,0.265462454829338,0.37907252144137,-3.34057868347785,4.96160099661073,0.0124098236806104,0.0016346321850702,0.0979948145813716,0.0623884617301792,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"36","g__Micrococcus",-0.0406486076707771,0.289927349478918,0.214620073763811,0.419813804096775,-0.189397976423728,0.690609376465583,0.852319911489997,0.500358861181502,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"37","g__Pseudoglutamicibacter",-1.56476012627259,2.42188881329509,0.0482233373390487,0.239424422434748,-32.4481923611192,10.1154626945175,0.000948420213820517,0.00963204009266178,0.0217188228964898,0.11148087449356,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
"38","g__Rothia",0.862907287736463,-1.45831277289548,0.195007394800323,0.471673732329332,4.4249977731359,-3.09178288494822,0.000576424088495404,0.00796126685665904,0.015619013097142,0.107242947657348,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
"39","g__Actinoplanes",-0.619755134400923,1.32700383646491,0.0482233373390487,0.209086254337815,-12.8517678078468,6.3466813763898,1,1,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"40","g__Aeromicrobium",0.445040233187116,-0.976262118647139,0.0482233373390487,0.209086254337815,9.22873151764935,-4.66918364260243,1,1,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"41","g__Marmoricola",NA,NA,NA,NA,NA,NA,1,1,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"42","g__Nocardioides",0.44402048187524,-0.485710668790732,0.16658610579162,0.317621223228637,2.66541125843147,-1.52921351997029,0.0258158461566186,0.160564952456303,0.146702085188219,0.525276773035621,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"43","g__Cutibacterium",-0.384620602890699,0.968407994610816,0.447230547852613,0.632655586590364,-0.860005213725814,1.53070330071684,0.396606940550382,0.136320558973916,0.796692889351205,0.495514412778204,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"44","g__Microlunatus",-0.60838002474686,1.13057839722081,0.0482233373390487,0.209086254337815,-12.6158838918481,5.40723444877522,1,1,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"45","g__Propioniciclava",-0.527914841340541,0.969648030408175,0.0482233373390487,0.209086254337815,-10.9472896417118,4.63755034246077,1,1,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"46","g__Pseudopropionibacterium",-0.36506700205623,0.192920090205465,0.0482233373390487,0.209086254337815,-7.57033880690414,0.922681841599063,1,1,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"47","g__Tessaracoccus",NA,NA,NA,NA,NA,NA,1,1,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"48","g__Actinomycetospora",-1.55040123210531,1.74043564534867,0.0482233373390487,0.209086254337815,-32.150434160223,8.32400795958924,1,1,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"49","g__Pseudonocardia",NA,NA,NA,NA,NA,NA,1,1,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"50","g__Streptomyces",0.224772835414386,-0.494210872854791,0.132211627048157,0.24010600774426,1.70009885236882,-2.05830282006597,0.164335903162032,0.108661523491152,0.448010974096492,0.414724814657899,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"51","g__Nocardiopsis",NA,NA,NA,NA,NA,NA,1,1,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"52","g__Atopobium",-3.47293425177365,4.12532492408215,0.0482233373390487,0.282433113409207,-72.017708508147,14.6063783891555,5.89999287312572e-06,0.000695925855107614,0.000450366122648596,0.0531223402732145,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
"53","g__Collinsella",-0.158644394353337,-0.219925125200322,0.0482233373390487,0.209086254337815,-3.28978463763176,-1.05183923207594,1,1,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"54","g__67-14",-0.0815176349009324,-0.0880253221923306,0.0482233373390487,0.208157869925767,-1.69041877644839,-0.422877704425598,0.340080664245485,0.745306463530711,0.727836187964636,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"55","g__Conexibacter",-0.948553527643351,1.66115180137929,0.0482233373390487,0.209086254337815,-19.6700099989816,7.94481591647538,1,1,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"56","g__Solirubrobacter",-0.0428080384019515,-0.708295499418069,0.0482233373390487,0.210338895547559,-0.887703770914416,-3.36740143839882,0.537826828877867,0.18377301042371,1,0.573789339128118,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"57","g__Bacteroides",0.105879423553155,0.289196773932902,0.0785580090370986,0.215884315336433,1.34778649371261,1.33959140793632,0.310098881777571,0.312306719885375,0.679307622977401,0.752823566881587,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"58","g__Porphyromonas",-0.0355295987067868,0.114370662726292,0.265849074211548,0.538409048271784,-0.133645749236329,0.21242336675694,0.895729454730946,0.835071272824057,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"59","g__Alloprevotella",-0.296757801885736,0.481135256867532,0.261233198673808,0.451233955144518,-1.13598808800824,1.06626562868798,0.299290470938123,0.327317382033094,0.665412794610002,0.780788338391443,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"60","g__Prevotella",-0.0209486518685639,0.197044263022645,0.346350539706359,0.461093003155599,-0.0604839590731529,0.427341689581334,0.952436689284008,0.674198873802222,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"61","g__Tannerella",0.26542602893665,-0.0405945114272586,0.109924394903124,0.245493938052392,2.41462351619555,-0.165358508439402,0.0946237552945927,0.879176707299496,0.311903820969987,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"62","g__Cnuella",-0.603227754332453,1.120273856392,0.0482233373390487,0.209086254337815,-12.5090420451674,5.35795076505604,1,1,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"63","g__Edaphobaculum",0.685953510691297,-0.372592653640786,0.0482233373390487,0.209086254337815,14.2245134522419,-1.78200453597871,1,1,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"64","g__Flavisolibacter",1.76246138048197,-2.37583479158763,0.0482233373390487,0.209086254337815,36.5478931516178,-11.3629410939136,1,1,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"65","g__Segetibacter",0.818585173289983,-1.1937386599062,0.14440730325886,0.286463832753662,5.66858569349926,-4.16715313912848,0.0108745376722126,0.0251490845036415,0.0906043017156031,0.221505398128227,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"66","g__Hymenobacter",0.23073659446552,-0.249802062480719,0.250757418280476,0.405282218345978,0.920158598089561,-0.616365710541659,0.375617120925746,0.549167526264764,0.779842260857864,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"67","g__Pontibacter",0.358733861853619,-0.803649375980145,0.0482233373390487,0.209086254337815,7.43900944332061,-3.84362606009341,1,1,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"68","g__Capnocytophaga",0.18684445378352,-0.2391049034991,0.23146551053417,0.417400434638347,0.807223734336598,-0.572842967224676,0.440348525639663,0.5807783309665,0.861878738217801,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"69","g__Flavobacterium",1.16268982531193,-1.69588769994912,0.220622480199767,0.344573815345807,5.27004240120568,-4.92169638092541,0.00188313899957375,0.00265226933155002,0.0331722177617222,0.0647195047112931,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
"70","g__Salinimicrobium",1.6859596324633,-2.22283129555029,0.0482233373390487,0.209086254337815,34.9614880573207,-10.6311689526894,1,1,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"71","g__Bergeyella",0.585632588743608,-0.0300027480385842,0.122293055611837,0.247493365749909,4.78876405380227,-0.12122647388012,0.0409470052226409,0.914593145706646,0.18287850507631,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"72","g__Chryseobacterium",2.05239509085026,-3.55021230106791,0.074267048946006,0.240000155190112,27.6353392248345,-14.7925416892155,1.1611979934079e-06,2.55303507498661e-05,0.000265914340490409,0.00584645032171934,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"73","g__Mucilaginibacter",0.533003411072451,-1.32779485236864,0.139073712768586,0.237707938154328,3.83252449698637,-5.58582461603192,0.162486971051264,0.112775910475391,0.448010974096492,0.423371860637123,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"74","g__Pedobacter",0.644109092505517,-0.705349891233533,0.0482233373390487,0.246095619354073,13.3567921269512,-2.86616191334435,0.00555856637131145,0.103223955146903,0.0608510667244576,0.414724814657899,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"75","g__Sphingobacterium",-0.41431342154559,1.73498794199353,0.0811005298607935,0.211600487331535,-5.10864013165816,8.19935702357411,0.0362463627095174,0.0145505781910027,0.169396266540398,0.151458291169983,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"76","g__Bdellovibrio",-0.0240945861093497,0.508246758419208,0.0482233373390487,0.209086254337815,-0.499645761552036,2.43079948047683,1,1,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"77","g__Oligoflexus",-0.870714828802822,1.65524800533274,0.0482233373390487,0.209086254337815,-18.0558807591644,7.91657974157591,1,1,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"78","g__Campylobacter",1.10444770610972,-2.14532627520151,0.0774776159276837,0.213245685272526,14.2550553845203,-10.0603502127595,0.00488506946511023,0.00973632091646816,0.0608510667244576,0.11148087449356,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"79","g__AKIW781",-0.604937757208388,0.69710486126885,0.0482233373390487,0.208975689417523,-12.5445021143019,3.33581797582239,0.0506418175583417,0.185416642338344,0.203455723172987,0.573789339128118,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"80","g__JG30-KF-CM45",-0.414926634141284,0.743671616009661,0.0482233373390487,0.209086254337815,-8.60427040177698,3.55676951775189,1,1,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"81","g__JG30-KF-CM66",-0.353185125266528,0.470414996625648,0.0482233373390487,0.209086254337815,-7.32394613801517,2.24986093952217,1,1,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"82","g__KD4-96",0.560022641804595,-0.609714384366698,0.0595584835528725,0.230867142119023,9.4029029685996,-2.64097514601,0.00254846337224858,0.0775910786648144,0.041685579446066,0.378050149239202,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
"83","g__Deinococcus",0.527090966004022,-0.401485955639327,0.0559439567865543,0.217402949733023,9.42176771684308,-1.84673646853625,0.0110782552316021,0.206057939378779,0.0906043017156031,0.604964975868466,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"84","g__Bacillus",0.311153846682626,-0.606043798335238,0.160045693037138,0.372778277156302,1.94415632672117,-1.62574869694226,0.087781040633919,0.14265623446591,0.304573610684355,0.495635175627772,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"85","g__Geobacillus",NA,NA,NA,NA,NA,NA,1,1,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"86","g__Oceanobacillus",NA,NA,NA,NA,NA,NA,1,1,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"87","g__Solibacillus",NA,NA,NA,NA,NA,NA,1,1,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"88","g__Sporosarcina",-0.879591022539833,2.74966825946287,0.0953178042048163,0.217377916098161,-9.22798243075125,12.6492530097731,0.0687198100913905,0.0502241880854718,0.262280608515474,0.341374690092434,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"89","g__Erysipelotrichaceae_UCG-003",0.18962742130412,-0.465436494881148,0.0482233373390487,0.209086254337815,3.93227494751945,-2.22605018371583,1,1,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"90","g__Exiguobacterium",1.64621165842533,-2.53221104556621,0.214311611638977,0.32779577747493,7.68139274319158,-7.72496541923843,0.00458424879726222,0.00451006699104486,0.0608510667244576,0.0794465646884056,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"91","g__Abiotrophia",-0.645731685566587,0.985079311615998,0.148882757604399,0.247242708707952,-4.33718246462349,3.98426031151275,0.00744867749163882,0.0104861676394348,0.0710727977327204,0.114349161401456,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"92","g__Aerococcus",0.325738714485938,-0.0473132410828158,0.117779775381926,0.292257927890605,2.76565915862601,-0.161888648921529,0.0395683021165808,0.877732177807802,0.18122282369394,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"93","g__Facklamia",-0.566626641200207,2.58335790158447,0.128838538980612,0.23221843092972,-4.3979592262023,11.1246893334075,0.142333462347729,0.0570724573661823,0.412586871868732,0.363044242690438,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"94","g__Globicatella",1.52549290187374,-2.26597446867077,0.0482233373390487,0.209086254337815,31.6339139107753,-10.8375104611597,1,1,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"95","g__Dolosigranulum",-0.732746783852577,2.14163140572882,0.0504668760514757,0.207835450903219,-14.5193608398741,10.3044567056373,0.043777134446831,0.0615881542618929,0.18287850507631,0.365427271224755,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"96","g__Granulicatella",0.20964258167437,-0.299244029045223,0.178100835167549,0.364071702411309,1.17710049746341,-0.821937071909951,0.261975673602672,0.427142478432782,0.599924292550119,0.968471560010961,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"97","g__Enterococcus",-0.113880618870436,0.399482306293464,0.0761273286274524,0.246137273065169,-1.49592296122381,1.62300614335519,0.231564777789451,0.203045769036143,0.552378480351919,0.603863391029567,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"98","g__Lactobacillus",0.677772429935789,-0.879102146836184,0.282016564407841,0.521791608320157,2.40330716516219,-1.68477632223014,0.0266212699949354,0.108387414469558,0.146702085188219,0.414724814657899,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"99","g__Leuconostoc",0.915873501834389,-2.41727806303549,0.13790704208548,0.237062635915186,6.64123809766508,-10.1967906233031,0.0951438407444639,0.0622343387675346,0.311903820969987,0.365427271224755,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"100","g__Weissella",0.675115024750356,-0.15128220982342,0.249680784380276,0.314076489172534,2.70391262357669,-0.481673143449826,0.113882846018476,0.677593002056544,0.352421239705826,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"101","g__Listeria",NA,NA,NA,NA,NA,NA,1,1,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"102","g__Lactococcus",1.02967074283074,-1.69666258603988,0.421217468018991,0.530642290226428,2.44451102104891,-3.1973753643267,0.0325612283273433,0.00849426691605582,0.15864938908429,0.108065951320932,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"103","g__Streptococcus",-0.160638926535917,0.503169337151095,0.509835892068038,0.608853980513975,-0.315079673744272,0.826420378702848,0.754957221141537,0.415313580188077,1,0.951068098630697,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"104","g__Ureaplasma",NA,NA,NA,NA,NA,NA,1,1,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"105","g__Paenibacillus",NA,NA,NA,NA,NA,NA,1,1,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"106","g__Gemella",-0.182153410380452,0.424498258050446,0.172967531357291,0.346496586687378,-1.05310753383064,1.2251152662391,0.311472927566057,0.242266357249094,0.679307622977401,0.658283125589278,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"107","g__Auricoccus-Abyssicoccus",0.575586547377904,-0.184690087999385,0.0482233373390487,0.209086254337815,11.9358505474449,-0.883320085217012,1,1,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"108","g__Jeotgalicoccus",-0.26916685168198,-0.429773878229447,0.0482233373390487,0.209086254337815,-5.58167199813488,-2.05548604613229,1,1,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"109","g__Nosocomiicoccus",1.12591363884937,-1.46681594262202,0.0482233373390487,0.209086254337815,23.3478996058131,-7.01536285714951,1,1,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"110","g__Staphylococcus",0.0886799368408165,0.0218069151477869,0.559019869690593,0.703512369910558,0.158634677672368,0.0309972021537579,0.875019788656339,0.975477076348272,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"111","g__Christensenellaceae_R-7_group",-0.126008467116809,0.16583528196071,0.0482233373390487,0.209086254337815,-2.61301838632338,0.793142918389912,1,1,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"112","g__Fastidiosipila",-0.518838679347647,-0.717891163424693,0.180188362417192,0.263175527483846,-2.87942391166403,-2.72780364606187,0.212796549071945,0.223696655606062,0.52967836671169,0.640331676672352,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"113","g__Clostridia_UCG-014",-0.642847148085923,0.373049077206054,0.0482233373390487,0.263502414924555,-13.3306233777682,1.41573304864346,0.00558022882626031,0.292513653193083,0.0608510667244576,0.71261304873634,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"114","g__Agathobacter",-2.13036538153261,4.17454911079231,0.0482233373390487,0.209086254337815,-44.1770623744771,19.9656793509132,1,1,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"115","g__Blautia",0.268813017114976,0.126893752305793,0.184616443343516,0.26529451122628,1.45606215918045,0.478312769153224,0.282659848319769,0.679610649852208,0.634599071227717,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"116","g__Catonella",0.296323475642553,-1.1298608651921,0.0482233373390487,0.209086254337815,6.14481477213327,-5.40380269745812,1,1,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"117","g__Fusicatenibacter",-0.370668176389322,0.655154700505737,0.0482233373390487,0.209086254337815,-7.68648950576,3.13341832336439,1,1,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"118","g__Lachnoanaerobaculum",-0.361835372413981,0.361931944238514,0.0999273515561943,0.236141096006973,-3.62098431289358,1.53269359022466,0.0685223004272356,0.265057832576521,0.262280608515474,0.688104896540615,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"119","g__Oribacterium",-0.766007192404435,0.994800470901877,0.0482233373390487,0.209086254337815,-15.8845744544553,4.75784730111719,1,1,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"120","g__Stomatobaculum",0.335661234505692,-0.228000252388746,0.0482233373390487,0.209086254337815,6.96055588491781,-1.09046026536193,1,1,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"121","g__Faecalibacterium",-0.0647316494090927,0.0432816465452779,0.0482233373390487,0.209086254337815,-1.34233035250085,0.207003787419468,1,1,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"122","g__[Eubacterium]_brachy_group",0.729441905010675,-0.267391799428126,0.15723629604419,0.248345526319392,4.63914454462647,-1.07669263622747,0.135159771557997,0.476500195611322,0.404976551866464,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"123","g__Mogibacterium",NA,NA,NA,NA,NA,NA,1,1,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"124","g__[Eubacterium]_yurii_group",-1.7858577989196,3.0345016839322,0.0482233373390487,0.209086254337815,-37.0330611165209,14.5131572304578,1,1,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
