"","taxon","lfc_(Intercept)","lfc_treatmentTreated","se_(Intercept)","se_treatmentTreated","W_(Intercept)","W_treatmentTreated","p_(Intercept)","p_treatmentTreated","q_(Intercept)","q_treatmentTreated","diff_(Intercept)","diff_treatmentTreated","passed_ss_(Intercept)","passed_ss_treatmentTreated","diff_robust_(Intercept)","diff_robust_treatmentTreated"
"49","g__Streptomyces",0.896472310618595,-0.996392665123511,NA,0.216793073609156,NA,-4.59605396305166,1,0.13638871962448,1,0.390135174739792,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"50","g__Atopobium",-0.363229604513619,0.842901972514597,NA,0.303039626176951,NA,2.78149093288021,1,0.219716626981201,1,0.529904806248779,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"51","g__Collinsella",-0.874721138848206,2.26239578127229,0.269642922030273,0.317451899143338,-3.24399814488734,7.12673569563609,0.0315543263964446,0.00204941663883143,0.287494973834273,0.0504156493152531,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"52","g__Gaiella",0.786113391869637,-1.33544483709405,NA,0.245638152329279,NA,-5.43663443333461,1,0.115803723605526,1,0.339402357086021,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"53","g__67-14",-0.0216565059010783,1.09780161275674,0.184043466337297,0.285501694641044,-0.11767060429838,3.8451667130627,0.91200070470249,0.0183782527405984,1,0.150701672472907,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"54","g__Solirubrobacter",-2.00440319340174,3.38342409655387,NA,0.218345998705848,NA,15.4957000201866,1,1,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"55","g__Bacteroides",0.398200745330391,-0.320623647153339,0.112845722505383,0.227895619197268,3.52871811611109,-1.40688815468544,0.0386747214761547,0.254162129305322,0.328068327004623,0.578924850084344,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"56","g__F0058",NA,NA,NA,NA,NA,NA,1,1,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"57","g__Porphyromonas",-0.0785291009142337,0.45904000982206,0.235923542736483,0.40779965280371,-0.332858264179032,1.12565081079903,0.744173280158786,0.279240782029734,1,0.618857949363194,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"58","g__Alloprevotella",-0.219008629449838,0.890191469976168,0.259113720836262,0.481236396638911,-0.845222046686722,1.8498007968506,0.419888620724081,0.0973818289403098,1,0.315038969003666,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"59","g__Prevotella",-1.12039899401948,2.1010151119744,0.39411630572692,0.528137683606701,-2.84281309283304,3.97815792583928,0.013846404394763,0.00157559789599106,0.178932422203569,0.0430663424904223,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
"60","g__Alistipes",-0.369853089876189,1.43610107125304,NA,0.218345998705848,NA,6.57718062050558,1,1,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"61","g__Parabacteroides",0.887401707838419,-0.786285409931822,NA,0.236263686564685,NA,-3.32799941186286,1,0.185827947587897,1,0.476184115693986,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"62","g__Tannerella",-0.428687479410574,1.81416242744996,0.182495853301831,0.256940999047304,-2.34902586362642,7.06061871860305,0.256220678380306,0.0895691445089715,0.984848232524301,0.306027910405653,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"63","g__Flaviaesturariibacter",0.0398009604593024,-0.494572522837245,NA,0.218345998705848,NA,-2.2650862656912,1,1,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"64","g__Flavisolibacter",0.205796016095652,-1.55863449432453,0.129792239997164,0.227232173212261,1.58558027891458,-6.85921571884359,0.253715640332249,0.0206000223406725,0.984848232524301,0.153563802903195,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"65","g__Segetibacter",0.705632450751812,-1.57228289008372,NA,0.218345998705848,NA,-7.2008779615965,1,1,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"66","g__Rhodocytophaga",0.428097246248505,-0.554055344156914,NA,0.218345998705848,NA,-2.53751086551088,1,1,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"67","g__Adhaeribacter",0.100420033265032,-0.110386156799263,0.129462650416606,0.261477217182606,0.775667985645926,-0.422163575047434,0.519104704609608,0.713958082610989,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"68","g__Hymenobacter",0.293822279767074,-0.285590475927673,0.371890711008434,0.434688155017703,0.790076952904615,-0.657000823765354,0.449797740432484,0.52762182037194,1,0.990801281003796,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"69","g__Pontibacter",-0.189174764106609,0.00870132061395718,0.104946247380738,0.239761658417093,-1.80258721800977,0.0362915433243301,0.169240986251274,0.973329703166307,0.756968774869335,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"70","g__Dyadobacter",-1.02441919922915,1.70821879473515,NA,0.26548145717411,NA,6.4344184822477,1,0.023312281503712,1,0.161504201287551,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"71","g__Spirosoma",0.687187303046598,-1.29486415610494,NA,0.218345998705848,NA,-5.9303315095293,1,1,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"72","g__Capnocytophaga",0.385367208428621,-0.245499556891378,0.318332792535107,0.389410921978072,1.2105796746847,-0.630438292907464,0.271575530414313,0.551647818161263,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"73","g__Flavobacterium",-0.908478264675818,1.51920225258196,NA,0.238530234614739,NA,6.36901336652643,1,0.00783419306914943,1,0.100688090272419,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"74","g__Gramella",0.539117899281919,-1.07869167001956,NA,0.218345998705848,NA,-4.94028595171445,1,1,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"75","g__Bergeyella",1.70818122347729,-1.71224014915882,NA,0.28620210464232,NA,-5.98262598836821,1,0.00392401298118268,1,0.074047559477036,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"76","g__Chryseobacterium",-0.101638712619285,0.286932591512563,0.207134375555433,0.275084439787256,-0.490689738710632,1.04307096299038,0.6444210656518,0.344699296871427,1,0.72475236778095,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"77","g__Cloacibacterium",0.224676606471746,-0.0470619060851367,NA,0.218345998705848,NA,-0.215538211664404,1,1,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"78","g__Empedobacter",-0.0953390349837488,-0.174755996989726,NA,0.220774238629784,NA,-0.791559731218346,1,0.511584467920866,1,0.968075223911793,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"79","g__env.OPS_17",0.34042427471974,0.0155463420611844,NA,0.218345998705848,NA,0.0712004898341561,1,1,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"80","g__Pedobacter",NA,NA,NA,NA,NA,NA,1,1,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"81","g__Sphingobacterium",1.74558100514681,-2.26031316024367,NA,0.271291633635442,NA,-8.33167293054472,1,0.0141017422806293,1,0.130176266764478,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"82","g__Oligoflexus",0.742312679168632,-1.18248620999717,NA,0.218345998705848,NA,-5.41565321556542,1,1,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"83","g__Campylobacter",-0.604484544531855,0.957709432739642,NA,0.223201715927472,NA,4.29077988383764,1,0.145767257471345,1,0.397308868915533,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"84","g__JG30-KF-CM45",-0.0239847958363681,-0.410985164144542,0.181841289863025,0.255308399168483,-0.131899613418025,-1.60975966902415,0.907135915271926,0.248737055432319,1,0.571862762956547,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"85","g__Gitt-GS-136",0.708529115225689,-1.15220032261354,NA,0.218345998705848,NA,-5.27694727378888,1,1,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"86","g__Deinococcus",-0.0913766465285086,-0.160349518728753,0.237141643254202,0.298689149597906,-0.385325180658204,-0.536844136938403,0.725693747927861,0.628635158980417,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"87","g__Thermus",-0.00260785549014086,0.215229703471062,0.225624865472463,0.28645018157297,-0.0115583691747803,0.751368710221032,0.992642041299705,0.589777174164118,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"88","g__Tumebacillus",-2.00502838244726,2.84016748891839,NA,0.222186591061199,NA,12.7828032976846,1,0.0497016039533161,1,0.231794523518101,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"89","g__Bacillus",-0.598560704471844,1.25591669930992,0.337823185791218,0.420138427506516,-1.77181652902228,2.98929261663512,0.101792327139636,0.0112891101866515,0.585462579238191,0.120744395909403,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"90","g__Sporosarcina",-0.729100641715779,1.18445116308638,NA,0.218037443667652,NA,5.43232915944384,1,0.115893487785471,1,0.339402357086021,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"91","g__Catenibacterium",1.2988204100007,-1.98549199112625,NA,0.218345998705848,NA,-9.09332894989787,1,1,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"92","g__Exiguobacterium",1.04090005307841,-2.39919544434908,0.0993569273411548,0.253677110735763,10.4763712096727,-9.45767411726852,0.000469221531096541,0.000697138690670102,0.0384761655499164,0.0252790695879224,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"93","g__Abiotrophia",-0.303789183952638,1.06789148388171,0.192548825435019,0.26653245242661,-1.5777254588092,4.00660960479384,0.153280580183498,0.0039135166103121,0.72701530766273,0.074047559477036,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"94","g__Aerococcus",-0.0148808363462028,0.923733192340012,0.0888745478774774,0.217127096561181,-0.167436422480793,4.25434322555742,0.89438634877657,0.146971979964689,1,0.397308868915533,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"95","g__Eremococcus",NA,NA,NA,NA,NA,NA,1,1,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"96","g__Facklamia",-0.926774160378144,1.02100257962974,NA,0.23802894217771,NA,4.28940518866598,1,0.145812357338856,1,0.397308868915533,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"97","g__Granulicatella",-0.963274220756974,1.82297295143295,0.216838496132481,0.305856556914967,-4.44235796658748,5.96022190866343,0.00216115416935226,0.0003380849863277,0.0675887214939097,0.0166337813273228,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
"98","g__Enterococcus",1.08658242090783,-2.16951287648976,NA,0.218345998705848,NA,-9.93612380968101,1,1,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"99","g__Lactobacillus",-2.17167581590641,3.82693259769599,0.26867427250959,0.532989125302472,-8.0829317806337,7.18013260687862,4.84971712958572e-07,2.18930669243309e-06,0.000119303041387809,0.000538569446338541,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"100","g__Weissella",0.0578350595311945,-0.530640720981028,NA,0.218345998705848,NA,-2.43027453732229,1,1,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"101","g__Listeria",NA,NA,NA,NA,NA,NA,1,1,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"102","g__Lactococcus",-0.849442410452505,1.45251359912077,0.375156841895556,0.443527165736984,-2.26423275705309,3.27491461928203,0.0579683932891651,0.0135819477517837,0.419418374974547,0.130176266764478,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"103","g__Streptococcus",-0.133432457829539,0.805578823255955,0.495360455256499,0.734093032557656,-0.269364371769336,1.09737974279532,0.789860071817833,0.282933189396056,1,0.621442540994909,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"104","g__Mycoplasma",NA,NA,NA,NA,NA,NA,1,1,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"105","g__Paenibacillus",NA,NA,NA,NA,NA,NA,1,1,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"106","g__RF39",NA,NA,NA,NA,NA,NA,1,1,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"107","g__Gemella",-0.257119405950423,0.811049123513054,0.284027958801595,0.397139215332831,-0.905260901198926,2.04222875052351,0.386618096526705,0.0683919207872474,1,0.268127892365173,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"108","g__Auricoccus-Abyssicoccus",-0.669367853212721,0.741776418681923,NA,0.218345998705848,NA,3.39725217351581,1,1,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"109","g__Macrococcus",-0.0628697306408506,0.18096215556969,0.109572409961549,0.221396774480756,-0.573773367428105,0.81736581751971,0.668377156627821,0.56376233428621,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"110","g__Nosocomiicoccus",0.33285203397463,-0.363564919609164,NA,0.218345998705848,NA,-1.66508624735071,1,1,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"111","g__Staphylococcus",-0.685346032943663,1.97734598248971,0.687569942978237,0.752994697111101,-0.996765550825359,2.62597597310564,0.328065165328421,0.0142876390351257,1,0.130176266764478,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"112","g__Fastidiosipila",-0.281870865339191,0.445756533236687,NA,0.243068858430176,NA,1.83386936572435,1,0.208116332711684,1,0.511769649167048,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"113","g__Clostridium_sensu_stricto_1",-1.54804496680317,2.06058685674968,NA,0.223124387775595,NA,9.23514850748673,1,0.0686668992642515,1,0.268127892365173,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"114","g__Clostridium_sensu_stricto_8",1.33834415814972,-1.68947511598728,NA,0.218345998705848,NA,-7.73760511299001,1,1,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"115","g__[Eubacterium]_hallii_group",-0.157736173997996,0.68600364714933,0.108987686142024,0.253322516509472,-1.44728436378076,2.70802476069544,0.243625652608649,0.0732867322147703,0.982490336749632,0.277362094228208,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"116","g__[Eubacterium]_xylanophilum_group",0.113650452623956,0.759912295064252,NA,0.218345998705848,NA,3.48031243791187,1,1,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"117","g__[Ruminococcus]_gauvreauii_group",-0.26832863458452,0.838796417509135,NA,0.218345998705848,NA,3.84159280445137,1,1,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"118","g__[Ruminococcus]_torques_group",NA,NA,NA,NA,NA,NA,1,1,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"119","g__Agathobacter",0.699802554310992,-0.650295834046434,NA,0.259076422484059,NA,-2.51005409064751,1,0.241358088012907,1,0.569716073524088,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"120","g__Anaerostipes",0.207351781066041,-0.112564413791988,NA,0.218345998705848,NA,-0.515532294885938,1,1,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"121","g__Blautia",0.431408911359318,-0.550837793600246,NA,0.277169488980836,NA,-1.98736807440711,1,0.141043896849674,1,0.397308868915533,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"122","g__Coprococcus",-0.232220880383945,0.747739317995973,NA,0.256161677180631,NA,2.91901320379281,1,0.210116807178341,1,0.511769649167048,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"123","g__Dorea",0.132952348688386,0.036234450963323,NA,0.218345998705848,NA,0.165949690757271,1,1,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"124","g__Fusicatenibacter",1.19209118313178,-1.38872877727762,NA,0.223253659493225,NA,-6.22040767631744,1,0.101475499498317,1,0.320038113802383,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"125","g__Lachnoanaerobaculum",-0.968586095607114,1.62461292463557,0.168839736758247,0.259566060325899,-5.73671882107931,6.25895744072159,0.00457373009730854,0.00332374050423341,0.100751544444853,0.074047559477036,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"126","g__Lachnoclostridium",1.42886746796718,-2.2455861070592,NA,0.218345998705848,NA,-10.2845306090744,1,1,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"127","g__Lachnospiraceae_NK4A136_group",1.03301620813767,-1.36963752477468,NA,0.218345998705848,NA,-6.2727850883122,1,1,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"128","g__Oribacterium",-2.0699003683617,4.04794214397714,NA,0.218345998705848,NA,18.5391175838787,1,1,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"129","g__Roseburia",-0.876163056629084,2.44872100475883,NA,0.218345998705848,NA,11.2148654853882,1,1,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"130","g__Stomatobaculum",NA,NA,NA,NA,NA,NA,1,1,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"131","g__[Eubacterium]_coprostanoligenes_group",NA,NA,NA,NA,NA,NA,1,1,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"132","g__UCG-002",NA,NA,NA,NA,NA,NA,1,1,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
