"","taxon","lfc_(Intercept)","lfc_treatmentTreated","se_(Intercept)","se_treatmentTreated","W_(Intercept)","W_treatmentTreated","p_(Intercept)","p_treatmentTreated","q_(Intercept)","q_treatmentTreated","diff_(Intercept)","diff_treatmentTreated","passed_ss_(Intercept)","passed_ss_treatmentTreated","diff_robust_(Intercept)","diff_robust_treatmentTreated"
"1","g__Vicinamibacteraceae",-1.20407610942818,1.43079864767203,0.980789930601444,0.77550037233179,-1.22765953427949,1.84500059409368,0.28794730887867,0.212531000053442,1,0.631470220845942,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"2","g__Iamia",0.847475931611001,-1.2110634763785,0.922040776027408,1.07243329483728,0.919130643291431,-1.1292669504095,0.410037853298303,0.321920892975643,1,0.714071789888982,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"3","g__Actinomyces",-0.00356144396600488,0.386040346485876,0.409120002403534,0.389234289841974,-0.00870513283408731,0.991794290895095,0.993105739771018,0.325130419129338,1,0.714071789888982,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"4","g__F0332",-0.902776122168874,1.48439795656494,0.668065610277621,0.598469525960153,-1.35132853462359,2.4803233785103,0.235654946779987,0.0382712105184024,1,0.532889382073595,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"5","g__Mobiluncus",0.16381466830766,-0.164162688108068,1.04290453268242,1.2664062313858,0.157075420783068,-0.129628774748233,0.880337819864517,0.901096627318148,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"6","g__Varibaculum",-0.00176769463349022,0.317191320732969,0.516439260646643,0.553744307040923,-0.00342285098789131,0.572811885738318,0.997314072772265,0.575258675837024,1,0.89884168099535,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"7","g__Bifidobacterium",-0.0281241654453315,0.0912787091350529,0.8043273076939,0.760024178432676,-0.0349660706236206,0.120099743830898,0.973259710095518,0.915387811566302,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"8","g__Gardnerella",-0.754185999142695,1.33667819725211,0.888490196533727,0.802577645502665,-0.848839978296897,1.66548147053726,0.420082570068636,0.126296050863196,1,0.546473297004216,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"9","g__Corynebacterium",-0.134791845455778,0.634498976262131,0.485893450127105,0.346789425943275,-0.277410295241719,1.8296376094406,0.783320721556077,0.0704522046895977,1,0.532889382073595,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"10","g__Lawsonella",-0.224112200839751,0.444855947726623,0.526833480680276,0.402126785210585,-0.425394757657325,1.10625793676902,0.673512002930434,0.274072345150178,1,0.700753155213523,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"11","g__Turicella",-0.375725084489877,0.949735114296428,1.27078544169091,0.0935663793309923,-0.295663667652611,10.1503886448008,0.781962380293906,0.996626386215345,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"12","g__Dietzia",-0.314144407068757,0.793785861656811,0.608102066790265,0.0710873691155384,-0.516598157159538,11.1663418063295,0.622316533253009,1.53047695593564e-06,1,0.000309767928738265,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
"13","g__Mycobacterium",0.499493105736631,-0.108758328805474,0.635993524624107,0.453284259116097,0.785374514672688,-0.239934051576272,0.47338014712963,0.812812008334969,1,0.988555145272259,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"14","g__Gordonia",-0.0481055494851654,-0.164065849942292,0.747915009305825,0.523478834317063,-0.0643195401704994,-0.313414486292143,0.952118816663157,0.758772015821127,1,0.969501548176296,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"15","g__Rhodococcus",0.269757680986179,-0.212254033492413,0.481257212850341,0.52500576660243,0.560527039976161,-0.404288956416637,0.58105159769387,0.690088219609947,1,0.935360538627941,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"16","g__Williamsia",-0.0204489645075054,0.00232789446395304,0.655506093774591,0.857644665180305,-0.03119568940962,0.00271428781459702,0.977258866346852,0.99796500831104,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"17","g__Blastococcus",-0.15121867275363,0.193944020343022,0.654595402231006,0.633441937323256,-0.231010899615615,0.306174897675032,0.819615329532188,0.762674551232019,1,0.969501548176296,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"18","g__Geodermatophilus",-0.107500597673273,0.411037046558897,0.649119926296351,0.712508498972407,-0.16560976380225,0.576887219102231,0.875288671008547,0.600163736253896,1,0.901397586803609,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"19","g__Modestobacter",-0.368687071109676,1.06832010403374,0.659709165107438,0.879211714456977,-0.55886304239783,1.21508856907527,0.593674503378985,0.263721643507136,1,0.691514430373422,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"20","g__Nakamurella",-1.26792510542566,0.950394002063453,0.8882418508799,0.0811862147480578,-1.42745481331424,11.7063470074664,0.234061166430125,0.993879844647982,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"21","g__Kineococcus",-0.514156270553622,0.838502727765076,0.745879397010114,0.694746179902418,-0.689328962047534,1.20691952258428,0.532133275457591,0.254115893634393,1,0.691514430373422,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"22","g__Quadrisphaera",-1.01781500075616,0.822236363624374,1.06558151625524,0.343434255793832,-0.955173288227684,2.39415943445657,0.407632265749891,0.0971643413249721,1,0.541181840647149,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"23","g__Brevibacterium",-0.205641942245378,0.818799815754095,0.477333715135475,0.445933081621219,-0.430813780222948,1.83614952444725,0.67018301916923,0.0744434086359708,1,0.532889382073595,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"24","g__Cellulomonas",-0.194948201033274,0.453029534719561,0.474185987259092,0.511682231325438,-0.411121809313939,0.88537280949947,0.690359210142519,0.397156085965401,1,0.777044516019263,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"25","g__Brachybacterium",-0.370542042677256,0.858873920599801,0.43792532020939,0.43958807536298,-0.846130665612311,1.95381533016018,0.406589504464472,0.0635539621437869,1,0.532889382073595,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"26","g__Dermabacter",0.308278045921884,-0.23283292439846,0.531836790394033,0.495800561412994,0.579647838378169,-0.46961004589205,0.575589778254267,0.643150704647191,1,0.910118921670553,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"27","g__Dermacoccus",-1.64718425691692,0.169489345536527,1.699283864848,1.07937779202995,-0.969340256205083,0.157025044231987,0.41244472368129,0.8976654125564,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"28","g__Kytococcus",0.539039959866416,-0.404757864851895,1.20410970378922,1.47905911322142,0.447666818206104,-0.273659018245947,0.681351746644368,0.801251889876086,1,0.988555145272259,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"29","g__Ornithinimicrobium",-1.13673431411051,1.03159156215583,0.472824272559457,0.0760615952657249,-2.40413697028968,13.5625812021417,0.0615184775867147,0.995870533431479,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"30","g__Curtobacterium",0.312617439433676,-0.102652547925103,0.363316701954348,0.269629281576764,0.860454357732658,-0.380717358755704,0.393830342980016,0.704214539867907,1,0.943144473037375,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"31","g__Microbacterium",0.598439924169198,-0.535506062824982,0.694165424504576,0.368905492497313,0.86209987280237,-1.45160772532787,0.445110625834058,0.1743943696985,1,0.628770605365428,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"32","g__Pseudoclavibacter",0.48740216279978,-0.395300006000263,0.95222141688012,1.09220290757595,0.511858013440525,-0.361929091433749,0.639170372734042,0.732361741961747,1,0.958031348496472,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"33","g__Arthrobacter",-0.935139837399634,0.755107879027536,0.648729801601514,0.470143910439901,-1.44149356957405,1.6061207265686,0.205680409562717,0.17605576950232,1,0.628770605365428,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"34","g__Glutamicibacter",0.216967899634329,-0.75086751555034,0.845612242945234,1.33885375386623,0.25658084002975,-0.560828629252482,0.809511545471088,0.604937936032644,1,0.901397586803609,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"35","g__Kocuria",-0.553897846229481,1.06926713100243,0.547081213646143,0.491121789108648,-1.01246000120879,2.17719342679353,0.320755949728634,0.0392450672035293,1,0.532889382073595,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"36","g__Micrococcus",-0.231660840505669,0.509939740955689,0.43129519091885,0.276647276740431,-0.537128271734561,1.84328487510885,0.596007592596617,0.0704823675854748,1,0.532889382073595,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"37","g__Nesterenkonia",NA,NA,NA,NA,NA,NA,1,1,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"38","g__Pseudoglutamicibacter",-0.300373290558727,0.921368380768111,1.08966577149101,1.22107857964876,-0.275656351165111,0.754552897843101,0.796600281876808,0.529941536847828,1,0.864035114425807,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"39","g__Rothia",0.17317921838662,-0.142350772259015,0.431469309483146,0.39644078841005,0.401370884511045,-0.359071963381775,0.690511991618103,0.720867682361822,1,0.95408957959653,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"40","g__Actinoplanes",NA,NA,NA,NA,NA,NA,1,1,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"41","g__Aeromicrobium",0.542070767688276,-0.534224997948456,0.523760079047472,0.534779562647664,1.03496006926321,-0.99896300319245,0.347997077665018,0.351516708867231,1,0.738285652440867,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"42","g__Marmoricola",0.257176511849284,0.0797715720896128,0.579739337338227,0.601615737429223,0.443607144255666,0.132595554149707,0.675041049845798,0.896465865651555,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"43","g__Nocardioides",0.516914393973807,-0.681458817956783,0.507754897128438,0.497637670206691,1.01803920926646,-1.3693875258152,0.320116005024813,0.180420354530745,1,0.631470220845942,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"44","g__Cutibacterium",-0.305503000234224,1.23404103227393,0.515082773820721,0.311850585241899,-0.593114380370556,3.95715477435034,0.559591487008239,0.000147942908708638,1,0.0066574308918887,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
"45","g__Friedmanniella",-0.199369149973309,0.852692437396789,0.554663293939218,0.691629695615023,-0.35944175890456,1.23287424296978,0.727553777750222,0.248854362245035,1,0.691262117347319,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"46","g__Microlunatus",-0.346507458275953,0.781918183015237,0.614986468909412,0.587682382139444,-0.563439158084946,1.33051152591759,0.588584950294714,0.260030691331482,1,0.691514430373422,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"47","g__Pseudopropionibacterium",0.0562807413989456,-0.0310711894288155,0.593057654864526,0.42687612225253,0.0948992748635914,-0.0727873680656107,0.927126605045562,0.945464502638833,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"48","g__Actinomycetospora",0.837012783248586,-1.51151738871881,0.737403290679099,0.706404591371925,1.13508143213974,-2.13973324519771,0.287375993645758,0.0794887747208129,1,0.532889382073595,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"49","g__Pseudonocardia",0.511510258815721,-1.57311944068959,0.714030167427359,1.01950557525562,0.716370655120477,-1.54302191068957,0.49414083291567,0.161400263909621,1,0.595328842289587,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"50","g__Streptomyces",0.313104531158051,-0.577821255086509,0.602066069149593,0.609976962050926,0.520050119416802,-0.947283735345839,0.615445351904845,0.35969279253615,1,0.738285652440867,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"51","g__Atopobium",-1.56067012383119,1.88012574767674,0.776714244580556,0.692633432355638,-2.00932342199284,2.71446000127723,0.0635501492498018,0.0183054089132927,1,0.374428818680987,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"52","g__Olsenella",0.789487754285592,-1.02914148978057,1.20644835464709,1.32147116283189,0.65439001283775,-0.778784674782557,0.548594926925693,0.486678828087604,1,0.829566184240234,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"53","g__Collinsella",-0.661633992383155,0.149970456838799,1.17268185094854,0.0943589342466794,-0.564205877193359,1.58936149540155,0.59105266572884,0.357683407584884,1,0.738285652440867,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"54","g__Gaiella",-0.0557552311337214,-0.53487235463691,0.604996643146222,0.0762904218636016,-0.0921579181725244,-7.01100271267604,0.932378170588785,0.0901756871475528,1,0.541181840647149,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"55","g__67-14",0.0019803056134986,0.25403638912071,0.551803958956548,0.61587690118215,0.00358878471485294,0.412479163665821,0.997243584626417,0.688281397872289,1,0.935360538627941,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"56","g__Patulibacter",NA,NA,NA,NA,NA,NA,1,1,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"57","g__Solirubrobacter",-0.580022359639896,0.395594013221009,0.928052994754775,0.841566746696067,-0.624988403591282,0.470068494001318,0.558928423394325,0.653631701586279,1,0.913460452527409,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"58","g__Bacteroides",-0.298438426519159,0.541180938940997,0.532828184645806,0.450125184078285,-0.560102552978769,1.20228984754356,0.602063458573843,0.264312182276063,1,0.691514430373422,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"59","g__F0058",NA,NA,NA,NA,NA,NA,1,1,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"60","g__Porphyromonas",-0.383215472657813,0.862600628776212,0.463287829264218,0.480210324436096,-0.82716498999429,1.79629754897326,0.411783935606732,0.0780418833383335,1,0.532889382073595,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"61","g__Alloprevotella",-0.489359169309958,0.945547715266812,0.587309157320051,0.592883552374874,-0.833222440363354,1.5948287171727,0.412377267550074,0.121118750830998,1,0.541181840647149,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"62","g__Prevotella",-0.393006964084239,0.942772713355229,0.452679247456509,0.397194253229055,-0.868179768108317,2.37358095111096,0.39054521614716,0.0211237879083124,1,0.396071023280857,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"63","g__Tannerella",-0.495673855879853,0.920122026644305,0.78574203577989,0.894685120800559,-0.630835354745747,1.0284311264962,0.542296268849716,0.327980094004872,1,0.714071789888982,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"64","g__Edaphobaculum",0.763982022225428,-0.867448908753585,0.512060370821416,0.589318516329299,1.49197646558724,-1.47195257694715,0.209981382349356,0.215010032986972,1,0.631470220845942,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"65","g__Flavisolibacter",0.642947829004969,-0.905152393065099,0.489779604577681,0.628745420185948,1.31272887436658,-1.43961667791935,0.237247939629939,0.20003768090081,1,0.631470220845942,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"66","g__Segetibacter",0.757336468073377,-0.904790144630932,0.675784461591488,0.796302812335465,1.12067754012845,-1.13623879084049,0.288616826797509,0.28235297799297,1,0.703109658821301,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"67","g__Adhaeribacter",0.268257537989191,-0.42629284013155,0.819425786547749,1.50693581721744,0.327372585038315,-0.282887190855083,0.754506655573182,0.786769440658771,1,0.988555145272259,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"68","g__Hymenobacter",0.300127116595103,-0.251226856270746,0.468748467587962,0.461707430200247,0.640273275216167,-0.544125651523058,0.530423299216835,0.589966802796592,1,0.901397586803609,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"69","g__Pontibacter",0.242716104334699,-0.28098601118205,0.668329452172018,0.472114555678752,0.363168349899725,-0.595164897591604,0.731351667565888,0.573926050246531,1,0.89884168099535,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"70","g__Dyadobacter",-1.34737250542822,2.07647883680877,1.01601963520963,1.15317518459192,-1.32612841202642,1.80066208894669,0.243714695519526,0.122462497470575,1,0.541181840647149,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"71","g__Capnocytophaga",-0.56467057873424,1.10126918927015,0.582189548117141,0.611852019866909,-0.969908478364892,1.79989466980873,0.340598525867011,0.0805255066244544,1,0.532889382073595,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"72","g__Flavobacterium",0.314360235713656,-0.439142061632957,0.527221820289822,0.587829170095824,0.596258014398658,-0.747057281218914,0.559767938401189,0.463318468807724,1,0.824686168838996,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"73","g__Bergeyella",-2.099643418567e-05,0.373963684821208,0.824305575763387,0.899326129194511,-2.54716634255753e-05,0.415826553550882,0.999980210659616,0.683062339207404,1,0.935360538627941,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"74","g__Chryseobacterium",0.582494512869373,-0.85185342386858,0.513736451298044,0.562576033081659,1.13383917259054,-1.51420141238923,0.265285143604444,0.139790475148798,1,0.562453493839222,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"75","g__Cloacibacterium",3.44055060753363,-3.39542568890988,1.05508611917525,0.0901942222324887,3.26091922261575,-37.6457117192903,0.0233519272364299,0.998397528186415,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"76","g__Empedobacter",-0.0866138658564724,0.0854175897922115,0.478219249449838,0.529904034231863,-0.181117481063584,0.161194450833029,0.859893611430837,0.875150336460873,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"77","g__Mucilaginibacter",0.453273236171738,-0.884107716950037,0.998721043334033,1.25169125701519,0.453853695380819,-0.70633050442351,0.734766305533046,0.564977628695946,1,0.895211031384421,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"78","g__Pedobacter",-0.26603466403913,1.72508394515807,0.649516666415838,1.0418466700202,-0.409588664609889,1.65579446073827,0.691122854359452,0.119107307962288,1,0.541181840647149,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"79","g__Sphingobacterium",-0.0346436054939819,0.154882795623006,0.945522754872838,1.13807089044349,-0.0366396316909804,0.136092397163986,0.971678940382587,0.894031919781715,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"80","g__Campylobacter",0.317592637881049,-0.584429997386852,0.92547099034232,0.821175341409359,0.343168658115989,-0.711699399526308,0.74090097992348,0.495570557890241,1,0.83837124455116,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"81","g__JG30-KF-CM45",0.279638556168529,-0.286564632717767,0.658633405909281,0.546148807413717,0.424573903570032,-0.524700647200517,0.689369261918152,0.618498766194708,1,0.903650794764995,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"82","g__KD4-96",0.70251412085027,-0.766620164145874,0.613102276306241,0.701431199020698,1.14583512082635,-1.09293707667436,0.364667045746179,0.327151191529091,1,0.714071789888982,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"83","g__Deinococcus",0.249565342356343,-0.425657075187929,0.603198663372704,0.406659130702445,0.413736563938873,-1.0467171226493,0.694738872667261,0.320519855524119,1,0.714071789888982,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"84","g__Bacillus",-0.208083355737347,0.480321282720006,0.482796717335372,0.376261956615758,-0.430995796503735,1.27656084883042,0.669586960447447,0.209144400377159,1,0.631470220845942,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"85","g__Sporosarcina",-1.3830727049442,2.21875782981427,0.500317933681625,0.0726113826411475,-2.76438762601765,30.5566117750378,0.106866171205995,2.75349269989569e-06,1,0.000309767928738265,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
