"","taxon","lfc_(Intercept)","lfc_treatmentTreated","se_(Intercept)","se_treatmentTreated","W_(Intercept)","W_treatmentTreated","p_(Intercept)","p_treatmentTreated","q_(Intercept)","q_treatmentTreated","diff_(Intercept)","diff_treatmentTreated","passed_ss_(Intercept)","passed_ss_treatmentTreated","diff_robust_(Intercept)","diff_robust_treatmentTreated"
"187","g__Moraxella",-0.709604655258355,0.193867972147226,0.974151527461057,0.833338547446116,-0.728433549868577,0.232640110962539,0.483509651560641,0.822156737409896,1,0.943179470505654,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"188","g__Psychrobacter",0.167043190341576,-0.3282411644114,0.646735098831211,0.864527866588205,0.258286879192823,-0.379676789027957,0.801473234958964,0.710552479114754,1,0.926477256367225,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"189","g__Pseudomonas",-0.0459037181796071,0.337548368765675,0.37107925987468,0.388777122320947,-0.123703270819042,0.868231049066254,0.902287730149834,0.387607530400132,1,0.86440349709174,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"190","g__Photobacterium",-0.705760322905542,1.42611086037304,0.694980622362814,0.85795583387463,-1.01551079295719,1.66221943375868,0.356857458265431,0.229139594723874,1,0.843100367035881,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"191","g__Luteimonas",0.26832842044451,-0.578749178749669,0.669030843994852,1.00802133353737,0.401070328599939,-0.574143779991946,0.702261208577157,0.586733691172519,1,0.926314579666286,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"192","g__Stenotrophomonas",0.0528046110857436,-0.139398654023749,0.551209783616094,0.627772015873952,0.0957976666149323,-0.222052991370897,0.92442334538372,0.825806025287172,1,0.943179470505654,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"193","g__Xanthomonas",0.427989268294991,-0.574783635578912,0.562260478740476,0.712994638172625,0.761193938534917,-0.806154218848067,0.461157023800206,0.431202743731746,1,0.86440349709174,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"194","g__Treponema",-0.283270326966121,0.21343266658987,0.510202721255186,0.452241483758411,-0.55521132123566,0.471944026045797,0.59039450437881,0.652214124688769,1,0.926314579666286,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"195","g__Acari",0.688395822252898,-0.736487281996928,1.1304590925847,0.788207319444506,0.608952439560585,-0.934382698343846,0.560162297425818,0.434951918757268,1,0.86440349709174,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"196","g__Phyllosticta",0.362747121374213,-1.37410829175246,0.503641409528841,0.795826638311893,0.72024880105384,-1.72664274554471,0.503625823805215,0.144816747566343,1,0.833484378645828,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"197","g__Cladosporium",-0.102461781991966,0.369356478111501,0.416403297081733,0.476739551711953,-0.246063810517462,0.774755265815803,0.8071348073926,0.441337358177961,1,0.86440349709174,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"198","g__Neophaeosphaeria",-0.60607084303721,-0.0831660300873164,0.807846084259846,0.772764638284983,-0.750230588284025,-0.107621423091886,0.476081567698212,0.916998077141896,1,0.978053774006851,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"199","g__Alternaria",0.0564050846152491,-0.261661717421381,0.501648438249605,0.470853701529441,0.112439470183666,-0.555717660435596,0.911268272856411,0.582482220703331,1,0.926314579666286,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"200","g__Knufia",-0.105168856726916,1.25057490364411,1.21671676842583,1.68665005491843,-0.0864365967956388,0.74145487381767,0.939039250252956,0.536096379409678,1,0.913800646721042,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"201","g__Aspergillus",0.0541954368762595,0.1718210758636,0.60970744426593,0.743264476698925,0.0888876089441703,0.231170843286782,0.930511613235544,0.821376633141381,1,0.943179470505654,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"202","g__Candida-Lodderomyces_clade",0.250988456275485,-0.5651634109802,0.654469535263633,0.802198933364166,0.383499067186347,-0.704517779162439,0.70754809547808,0.493539119810082,1,0.900146823576806,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"203","g__Debaryomyces",-0.013434965907487,0.192197623576019,0.882597837288842,1.02385327457129,-0.0152220698259996,0.187719889509067,0.988443736460875,0.858476565748465,1,0.951838087235147,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"204","g__Candida",-0.175806825550757,0.4733997988997,0.993222990951775,1.36421010156793,-0.177006399521911,0.347013849520396,0.868104669518058,0.746068881909888,1,0.943064597919802,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"205","g__Clavispora-Candida_clade",-0.382659384303273,0.454947498551467,0.804935816973883,1.04137767570958,-0.475391175586971,0.43687080025167,0.648993746612698,0.671882604943273,1,0.926477256367225,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"206","g__Saccharomyces",0.678794955278486,-1.25270504636048,0.908252458466192,1.20666657348553,0.747363741161569,-1.03815343350563,0.484389348704614,0.353514646381339,1,0.843100367035881,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"207","g__Hanseniaspora",NA,NA,NA,NA,NA,NA,1,1,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"208","g__Acremonium",0.72602426086489,-0.922259002059595,0.751366670826363,0.797815745550936,0.966271580913216,-1.15597994549822,0.376950053757513,0.289862238070411,1,0.843100367035881,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"209","g__Fusarium",0.0784088656939367,-0.0351299806380057,0.638443129121974,0.780455033983575,0.122812607916651,-0.045012177650641,0.904133838568927,0.964781687447761,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"210","g__Arthrinium",-0.72803505449572,1.1209925165169,0.883597125216408,1.02505992075015,-0.82394457125176,1.0935873053124,0.447477106187204,0.324000694626254,1,0.843100367035881,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"211","g__Symmetrospora",1.02719615803201,-1.55918914253759,0.908757117333117,1.08872911804237,1.13033079844972,-1.43211852856581,0.321521650066233,0.225377651525656,1,0.843100367035881,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"212","g__Malassezia",-0.00329308427798324,0.403658903685305,0.49147484592999,0.40919010890778,-0.0067004126564238,0.98648255394726,0.994711975072303,0.32702053518112,1,0.843100367035881,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"213","g__Rhodotorula",-0.742410324219482,1.07031464705602,0.548397034117365,0.666184397638588,-1.35378252986794,1.60663421546639,0.193531593009587,0.126548215529285,1,0.833484378645828,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"214","g__Puccinia",0.138106848368947,0.338542273285314,0.700008970840564,0.966297456982601,0.197292969264536,0.350349957809534,0.84878954504158,0.734638240687948,1,0.934806793287093,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"215","g__Cystofilobasidium",-0.357647622145861,1.03821327772774,0.791538366146835,1.28785846728589,-0.451838644141623,0.806154794257578,0.674802151463856,0.465350436648649,1,0.865321059883852,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"216","g__Filobasidium",-0.192185662202048,0.31976547003907,0.51147618133722,0.596621118238828,-0.375747042021764,0.535960696434932,0.712737114669321,0.600398021156377,1,0.926314579666286,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"217","g__Naganishia",0.619879514537208,-0.872206936425123,0.558875280024647,0.508092202322708,1.10915536380473,-1.71663121858176,0.313325610606214,0.158723070303527,1,0.833484378645828,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"218","g__Hannaella",1.20545265226396,-1.62413234199645,0.754290754204875,0.542831634021667,1.59812730773119,-2.99196332749395,0.186099692480448,0.175501547752353,1,0.833484378645828,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"219","g__Vishniacozyma",-0.296998316198834,0.630214101317861,0.631921315247175,0.73895036392902,-0.469992559251881,0.852850383572442,0.64844221509694,0.413702662680535,1,0.86440349709174,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"220","g__Wallemia",0.19006637003678,-0.531366543222077,1.04210956568818,1.73857439360868,0.182386167726294,-0.305633480612322,0.864150142086462,0.775129078990618,1,0.943179470505654,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"221","g__Mucor",-0.5990819963089,0.56631378130489,0.977369647293094,1.21745529218692,-0.61295334673847,0.465161870780172,0.607693120395207,0.652907696709935,1,0.926314579666286,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"222","g__Rhizopus",-1.60453144280722,2.09618992326586,0.751659039481425,0.794472132410144,-2.13465329162302,2.63846878669837,0.150329887666658,0.324467197610542,1,0.843100367035881,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"223","g__Magnoliophyta",0.0993841440248243,0.00221337585856917,0.437245545271221,0.514655229308118,0.227295955555538,0.00430069633518491,0.820966334028061,0.996582818845136,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"224","g__Pinophyta",-0.157266575650213,0.403937533036657,0.684344665469039,0.797165602745352,-0.229806095649807,0.506717213644869,0.820984785001649,0.618862242680284,1,0.926314579666286,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"225","g__Mammalia",-0.075900696172885,0.257381270097617,0.515997991479415,0.525080705236704,-0.147094944992461,0.490174686540025,0.883897483301956,0.62584550373692,1,0.926314579666286,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
