"","taxon","lfc_(Intercept)","lfc_treatmentTreated","se_(Intercept)","se_treatmentTreated","W_(Intercept)","W_treatmentTreated","p_(Intercept)","p_treatmentTreated","q_(Intercept)","q_treatmentTreated","diff_(Intercept)","diff_treatmentTreated","passed_ss_(Intercept)","passed_ss_treatmentTreated","diff_robust_(Intercept)","diff_robust_treatmentTreated"
"189","g__Pseudomonas",0.0505443076458132,-0.0051306580110261,0.188328167778324,0.282506257981876,0.26838421592519,-0.0181612189679538,0.788910864512006,0.98554344244634,0.874408593670943,0.998861597073993,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"190","g__Photobacterium",-0.724253042199647,1.17526028546243,0.0570914107762265,0.145774170259613,-12.685849453579,8.06219842218533,5.4102620332868e-05,0.000475320754644333,0.000196340154433795,0.00186546744774042,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"191","g__Luteimonas",0.323946096395089,-0.898024513451937,0.0650049428759632,0.149197373017345,4.98340713894965,-6.0190370332294,0.0024932383889987,0.000948629318173905,0.00590503828973375,0.00318569547147953,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"192","g__Stenotrophomonas",0.170555547003959,-0.393458338841652,0.130271485103759,0.228849832934284,1.30923161632889,-1.71928610913444,0.199235264155808,0.0946554982015071,0.259121008295126,0.139079772998176,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"193","g__Xanthomonas",0.528867226678285,-0.927854292619361,0.0906542440358031,0.177582293429326,5.83389373882389,-5.22492572148601,1.58647811834679e-05,5.72057775790348e-05,8.92393941570068e-05,0.000523354068679567,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"194","g__Treponema",0.000230484896629104,-0.287859278486255,0.035483215416433,0.143744366552984,0.0064956034543127,-2.00257780801553,0.99493360124034,0.070491888798805,1,0.108910990947998,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"195","g__Acari",-0.0550297160898323,0.542894265652038,0.0557520416577291,0.196549583785963,-0.987043962043019,2.76212371043855,0.349412142914203,0.0220354919084087,0.434352111357434,0.0403088266617233,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
"196","g__Phyllosticta",0.432658157130662,-1.7296601307291,0.0558088114207584,0.14008028169343,7.75250621033174,-12.3476345836776,0.000570990566336748,6.17077464231647e-05,0.00154786599308154,0.000533700676995741,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"197","g__Cladosporium",-0.0326375711309668,0.0210013700119416,0.170296911847053,0.261283659703452,-0.191650986368321,0.0803776632483543,0.84859524216895,0.936176501567792,0.922501946973909,0.961825172843622,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"198","g__Neophaeosphaeria",-0.120281087151253,-0.395815273236477,0.0770153306699557,0.167758915802663,-1.56178109091955,-2.3594291328282,0.149402651593623,0.0399921860726317,0.203730888536759,0.0681684989874403,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"199","g__Alternaria",0.460197760979847,-0.824588977709416,0.0726350555201993,0.197469425866464,6.33575286318696,-4.17578049913931,1.77054979058041e-07,0.00016132754330918,2.65582468587061e-06,0.000907467431114137,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"200","g__Knufia",-0.446459957937587,1.0494653791732,0.0593760395817352,0.145932739435862,-7.5191939557202,7.19143204760055,0.00167462003208544,0.00198098621832624,0.00405838184782548,0.00550273949535066,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"201","g__Aspergillus",0.0223248408513395,-0.387969631720625,0.101596144500126,0.169311009990906,0.21974102424046,-2.29146132753838,0.829244573746304,0.0379596272239452,0.91014648338009,0.0651978330182266,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"202","g__Candida-Lodderomyces_clade",0.316664184751934,-0.924607968733662,0.0614183595826485,0.165453793590839,5.15585546249914,-5.58831531551451,0.000184773689250019,8.79663025033587e-05,0.000593915429732203,0.00065303187854592,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"203","g__Debaryomyces",0.00540380660019304,-0.110650212186947,0.0586922318634317,0.144077112076574,0.0920702183002158,-0.76799299064336,0.930217326792465,0.477175293177611,0.987258955322192,0.550586876743397,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"204","g__Candida",-0.119715643603009,0.135279466776498,0.0520445281053179,0.149496428030726,-2.30025418543043,0.904900997023776,0.0829158495931889,0.416692727477429,0.119590167682484,0.506788452337414,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"205","g__Clavispora-Candida_clade",-0.0581538101084643,-0.188296578385022,0.0591514168837594,0.173230505127186,-0.983134693506065,-1.08697124820351,0.348728971193052,0.302554612233903,0.434352111357434,0.384603320636317,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"206","g__Saccharomyces",0.780162378486705,-1.59252310303208,0.0755838400891297,0.165149845121981,10.3218145249927,-9.64289795037852,1.73559279038143e-05,2.71757773204963e-05,9.32740925316347e-05,0.000382159368569479,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"207","g__Hanseniaspora",NA,NA,NA,NA,NA,NA,1,1,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"208","g__Acremonium",0.552826338594736,-1.16040358275747,0.0615355641336004,0.153241031994503,8.98385098728419,-7.57240777913249,1.87774454678348e-05,6.47035208647976e-05,9.38872273391742e-05,0.000533700676995741,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"209","g__Fusarium",0.155773603389327,-0.402073857928098,0.0777625473920557,0.164188252406626,2.00319573642518,-2.44885886800432,0.0664588655000943,0.0292756891031336,0.10241948450357,0.0526962403856404,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
